cc_account_no,card_number,transaction_id,card_type,transaction_date,merchant_code,area_of_expense,transaction_amt,transaction_mode
785302850,XXXXXXXXXXXX7414,685302850XXXX741427/02/20181061608554,Platinum,27/2/2019,1061608554,GROCERIES,22858,POS
785302850,XXXXXXXXXXXX8871,685302850XXXX887127/09/20181088993388,Platinum,27/9/2019,1088993388,GROCERIES,65618,POS
785302850,XXXXXXXXXXXX9717,685302850XXXX971730/12/20181008817548,Platinum,30/12/2019,1008817548,GROCERIES,54446,POS
785302850,XXXXXXXXXXXX5218,685302850XXXX521831/07/20181035546502,Platinum,31/7/2019,1035546502,GROCERIES,76278,POS
785302851,XXXXXXXXXXXX6997,685302851XXXX6997431111019097908,Membership,1/11/2019,1019097908,ENTERTAINMENT,44786,POS
785302851,XXXXXXXXXXXX3388,685302851XXXX3388431331046499873,Membership,2/2/2019,1046499873,GROCERIES,44666,POS
785302851,XXXXXXXXXXXX9180,685302851XXXX9180432891070868860,Membership,7/8/2019,1070868860,TRAVEL,98942,POS
785302851,XXXXXXXXXXXX7273,685302851XXXX7273433791092516937,Membership,10/6/2019,1092516937,GROCERIES,1831,POS
785302851,XXXXXXXXXXXX3957,685302851XXXX3957434091066677651,Membership,11/5/2019,1066677651,ENTERTAINMENT,13838,POS
785302851,XXXXXXXXXXXX4374,685302851XXXX4374434101028282230,Membership,11/6/2019,1028282230,TRAVEL,1490,POS
785302851,XXXXXXXXXXXX7130,685302851XXXX7130434381084718363,Membership,12/4/2019,1084718363,ENTERTAINMENT,44815,POS
785302851,XXXXXXXXXXXX6941,685302851XXXX6941434451017001394,Membership,12/11/2019,1017001394,FOOD,86378,POS
785302851,XXXXXXXXXXXX2615,685302851XXXX261513/12/20181050273778,Membership,13/12/2019,1050273778,PETROL PUMPS,90334,POS
785302851,XXXXXXXXXXXX7887,685302851XXXX788716/10/20181049984128,Membership,16/10/2019,1049984128,GROCERIES,77886,POS
785302851,XXXXXXXXXXXX2961,685302851XXXX296118/04/20181045332225,Membership,18/4/2019,1045332225,TRAVEL,27751,POS
785302851,XXXXXXXXXXXX3443,685302851XXXX344320/09/20181023653582,Membership,20/9/2019,1023653582,FOOD,85415,POS
785302851,XXXXXXXXXXXX4526,685302851XXXX452625/07/20181076015268,Membership,25/7/2019,1076015268,UTILITIES,61738,POS
785302851,XXXXXXXXXXXX9339,685302851XXXX933928/01/20181083179515,Membership,28/1/2019,1083179515,WITHDRAWAL,75183,ATM
785302851,XXXXXXXXXXXX1969,685302851XXXX196928/12/20181029420141,Membership,28/12/2019,1029420141,GROCERIES,44467,POS
785302851,XXXXXXXXXXXX4881,685302851XXXX488129/03/20181092830541,Membership,29/3/2019,1092830541,FOOD,84213,POS
785302852,XXXXXXXXXXXX2276,685302852XXXX2276431051053025793,Membership,1/5/2019,1053025793,FOOD,17011,POS
785302852,XXXXXXXXXXXX6068,685302852XXXX6068431101096046431,Membership,1/10/2019,1096046431,PETROL PUMPS,40002,POS
785302852,XXXXXXXXXXXX1147,685302852XXXX1147431331031513258,Membership,2/2/2019,1031513258,PETROL PUMPS,88913,POS
785302852,XXXXXXXXXXXX6494,685302852XXXX6494431611057082129,Membership,3/2/2019,1057082129,FOOD,43144,POS
785302852,XXXXXXXXXXXX7208,685302852XXXX7208433191028491212,Membership,8/7/2019,1028491212,ENTERTAINMENT,24091,POS
785302852,XXXXXXXXXXXX4184,685302852XXXX4184433551031195995,Membership,9/12/2019,1031195995,TRAVEL,31743,POS
785302852,XXXXXXXXXXXX9502,685302852XXXX9502434391098177734,Membership,12/5/2019,1098177734,ENTERTAINMENT,86610,POS
785302852,XXXXXXXXXXXX1013,685302852XXXX1013434391043426936,Membership,12/5/2019,1043426936,TRAVEL,22820,POS
785302852,XXXXXXXXXXXX2582,685302852XXXX258215/05/20181017685592,Membership,15/5/2019,1017685592,FOOD,29397,POS
785302852,XXXXXXXXXXXX1874,685302852XXXX187415/07/20181070103503,Membership,15/7/2019,1070103503,ENTERTAINMENT,32733,POS
785302852,XXXXXXXXXXXX8799,685302852XXXX879917/03/20181083451384,Membership,17/3/2019,1083451384,WITHDRAWAL,5444,ATM
785302852,XXXXXXXXXXXX4222,685302852XXXX422218/10/20181028751280,Membership,18/10/2019,1028751280,PETROL PUMPS,67126,POS
785302852,XXXXXXXXXXXX7458,685302852XXXX745823/10/20181088445950,Membership,23/10/2019,1088445950,TRAVEL,34434,POS
785302852,XXXXXXXXXXXX9577,685302852XXXX957725/08/20181086470583,Membership,25/8/2019,1086470583,FOOD,43309,POS
785302852,XXXXXXXXXXXX1896,685302852XXXX189625/10/20181034444728,Membership,25/10/2019,1034444728,FOOD,29111,POS
785302852,XXXXXXXXXXXX2712,685302852XXXX271229/01/20181070600096,Membership,29/1/2019,1070600096,WITHDRAWAL,45357,ATM
785302852,XXXXXXXXXXXX8879,685302852XXXX887929/05/20181058281614,Membership,29/5/2019,1058281614,TRAVEL,28800,POS
785302852,XXXXXXXXXXXX5374,685302852XXXX537429/12/20181010701128,Membership,29/12/2019,1010701128,ENTERTAINMENT,63149,POS
785302852,XXXXXXXXXXXX3648,685302852XXXX364830/01/20181085811643,Membership,30/1/2019,1085811643,UTILITIES,15139,POS
784701289,XXXXXXXXXXXX1162,684701289XXXX1162431011082906346,Platinum,1/1/2019,1082906346,UTILITIES,13617,POS
784701289,XXXXXXXXXXXX7909,684701289XXXX7909431421069466802,Platinum,2/11/2019,1069466802,TRAVEL,76570,POS
784701289,XXXXXXXXXXXX1888,684701289XXXX1888431621034232987,Platinum,3/3/2019,1034232987,UTILITIES,34208,POS
784701289,XXXXXXXXXXXX4657,684701289XXXX4657431631065526158,Platinum,3/4/2019,1065526158,TRAVEL,51794,POS
784701289,XXXXXXXXXXXX3098,684701289XXXX3098432291015768528,Platinum,5/9/2019,1015768528,GROCERIES,82278,POS
784701289,XXXXXXXXXXXX5003,684701289XXXX5003432321094675346,Platinum,5/12/2019,1094675346,ENTERTAINMENT,93242,POS
784701289,XXXXXXXXXXXX6404,684701289XXXX6404432861059557402,Platinum,7/5/2019,1059557402,TRAVEL,83120,POS
784701289,XXXXXXXXXXXX1886,684701289XXXX1886432901059355649,Platinum,7/9/2019,1059355649,UTILITIES,75289,POS
784701289,XXXXXXXXXXXX5689,684701289XXXX5689433181095315063,Platinum,8/6/2019,1095315063,UTILITIES,57426,POS
784701289,XXXXXXXXXXXX6369,684701289XXXX6369433441091723183,Platinum,9/1/2019,1091723183,TRAVEL,72274,POS
784701289,XXXXXXXXXXXX1824,684701289XXXX1824433441044063478,Platinum,9/1/2019,1044063478,GROCERIES,19138,POS
784701289,XXXXXXXXXXXX2938,684701289XXXX2938433511027298197,Platinum,9/8/2019,1027298197,TRAVEL,40271,POS
784701289,XXXXXXXXXXXX5800,684701289XXXX5800434161009095678,Platinum,11/12/2019,1009095678,ENTERTAINMENT,71405,POS
784701289,XXXXXXXXXXXX2152,684701289XXXX2152434431042149508,Platinum,12/9/2019,1042149508,PETROL PUMPS,76221,POS
784701289,XXXXXXXXXXXX2823,684701289XXXX282314/07/20181021141991,Platinum,14/7/2019,1021141991,PETROL PUMPS,99915,POS
784701289,XXXXXXXXXXXX3629,684701289XXXX362915/02/20181022281075,Platinum,15/2/2019,1022281075,WITHDRAWAL,8897,ATM
784701289,XXXXXXXXXXXX9729,684701289XXXX972916/07/20181012074317,Platinum,16/7/2019,1012074317,ENTERTAINMENT,74294,POS
784701289,XXXXXXXXXXXX8021,684701289XXXX802117/03/20181071388320,Platinum,17/3/2019,1071388320,PETROL PUMPS,34495,POS
784701289,XXXXXXXXXXXX7642,684701289XXXX764217/08/20181020601453,Platinum,17/8/2019,1020601453,PETROL PUMPS,65391,POS
784701289,XXXXXXXXXXXX6079,684701289XXXX607917/10/20181010036454,Platinum,17/10/2019,1010036454,GROCERIES,88704,POS
784701289,XXXXXXXXXXXX1161,684701289XXXX116117/11/20181090301513,Platinum,17/11/2019,1090301513,ENTERTAINMENT,81467,POS
784701289,XXXXXXXXXXXX4098,684701289XXXX409818/07/20181093952451,Platinum,18/7/2019,1093952451,TRAVEL,60219,POS
784701289,XXXXXXXXXXXX3148,684701289XXXX314819/08/20181004409790,Platinum,19/8/2019,1004409790,ENTERTAINMENT,81079,POS
784701289,XXXXXXXXXXXX4586,684701289XXXX458620/06/20181074469466,Platinum,20/6/2019,1074469466,PETROL PUMPS,11191,POS
784701289,XXXXXXXXXXXX9884,684701289XXXX988420/07/20181020990520,Platinum,20/7/2019,1020990520,GROCERIES,38115,POS
784701289,XXXXXXXXXXXX2743,684701289XXXX274324/02/20181036214101,Platinum,24/2/2019,1036214101,ENTERTAINMENT,69881,POS
784701289,XXXXXXXXXXXX1462,684701289XXXX146224/04/20181051014110,Platinum,24/4/2019,1051014110,UTILITIES,9212,POS
784701289,XXXXXXXXXXXX1482,684701289XXXX148224/08/20181040798389,Platinum,24/8/2019,1040798389,GROCERIES,49831,POS
784701289,XXXXXXXXXXXX5964,684701289XXXX596424/09/20181045989591,Platinum,24/9/2019,1045989591,UTILITIES,52876,POS
784701289,XXXXXXXXXXXX2876,684701289XXXX287625/10/20181048262076,Platinum,25/10/2019,1048262076,FOOD,22995,POS
784701289,XXXXXXXXXXXX4574,684701289XXXX457426/06/20181010685961,Platinum,26/6/2019,1010685961,ENTERTAINMENT,96222,POS
784701289,XXXXXXXXXXXX7935,684701289XXXX793529/09/20181009707118,Platinum,29/9/2019,1009707118,TRAVEL,83547,POS
785302855,XXXXXXXXXXXX3046,685302855XXXX3046431111062430902,Platinum,1/11/2019,1062430902,WITHDRAWAL,84502,ATM
785302855,XXXXXXXXXXXX2855,685302855XXXX2855431401092140982,Platinum,2/9/2019,1092140982,PETROL PUMPS,84173,POS
785302855,XXXXXXXXXXXX5296,685302855XXXX5296431421000827924,Platinum,2/11/2019,1000827924,PETROL PUMPS,23682,POS
785302855,XXXXXXXXXXXX2758,685302855XXXX2758432891036103193,Platinum,7/8/2019,1036103193,WITHDRAWAL,2232,ATM
785302855,XXXXXXXXXXXX5852,685302855XXXX5852433141062358570,Platinum,8/2/2019,1062358570,TRAVEL,42671,POS
785302855,XXXXXXXXXXXX4339,685302855XXXX4339433761036253439,Platinum,10/3/2019,1036253439,FOOD,75965,POS
785302855,XXXXXXXXXXXX3210,685302855XXXX3210434161082816674,Platinum,11/12/2019,1082816674,GROCERIES,40567,POS
785302855,XXXXXXXXXXXX4866,685302855XXXX486613/11/20181006459159,Platinum,13/11/2019,1006459159,TRAVEL,9555,POS
785302855,XXXXXXXXXXXX1898,685302855XXXX189815/09/20181096854449,Platinum,15/9/2019,1096854449,TRAVEL,87737,POS
785302855,XXXXXXXXXXXX1280,685302855XXXX128017/10/20181096882446,Platinum,17/10/2019,1096882446,ENTERTAINMENT,95638,POS
785302855,XXXXXXXXXXXX8832,685302855XXXX883219/12/20181099259774,Platinum,19/12/2019,1099259774,FOOD,56533,POS
785302855,XXXXXXXXXXXX5800,685302855XXXX580020/02/20181080083900,Platinum,20/2/2019,1080083900,TRAVEL,56624,POS
785302855,XXXXXXXXXXXX9285,685302855XXXX928520/11/20181006032991,Platinum,20/11/2019,1006032991,TRAVEL,33854,POS
785302855,XXXXXXXXXXXX4613,685302855XXXX461329/08/20181041876175,Platinum,29/8/2019,1041876175,GROCERIES,11321,POS
785302855,XXXXXXXXXXXX4856,685302855XXXX485631/07/20181080498985,Platinum,31/7/2019,1080498985,UTILITIES,41368,POS
785302856,XXXXXXXXXXXX4145,685302856XXXX4145431041044331463,Membership,1/4/2019,1044331463,WITHDRAWAL,25035,ATM
785302856,XXXXXXXXXXXX2839,685302856XXXX2839431381063675523,Membership,2/7/2019,1063675523,PETROL PUMPS,93029,POS
785302856,XXXXXXXXXXXX6858,685302856XXXX6858432551021430709,Membership,6/4/2019,1021430709,GROCERIES,75891,POS
785302856,XXXXXXXXXXXX2466,685302856XXXX2466432821042254086,Membership,7/1/2019,1042254086,WITHDRAWAL,35243,ATM
785302856,XXXXXXXXXXXX2988,685302856XXXX2988432831068447930,Membership,7/2/2019,1068447930,ENTERTAINMENT,36347,POS
785302856,XXXXXXXXXXXX8512,685302856XXXX8512433481037699256,Membership,9/5/2019,1037699256,ENTERTAINMENT,12238,POS
785302856,XXXXXXXXXXXX1521,685302856XXXX1521434081064767026,Membership,11/4/2019,1064767026,PETROL PUMPS,43579,POS
785302856,XXXXXXXXXXXX8550,685302856XXXX8550434101020372775,Membership,11/6/2019,1020372775,GROCERIES,99184,POS
785302856,XXXXXXXXXXXX3717,685302856XXXX3717434381072252613,Membership,12/4/2019,1072252613,FOOD,19463,POS
785302856,XXXXXXXXXXXX7188,685302856XXXX7188434451051163568,Membership,12/11/2019,1051163568,ENTERTAINMENT,98689,POS
785302856,XXXXXXXXXXXX7490,685302856XXXX749014/09/20181061459371,Membership,14/9/2019,1061459371,GROCERIES,90299,POS
785302856,XXXXXXXXXXXX7660,685302856XXXX766016/01/20181068656474,Membership,16/1/2019,1068656474,GROCERIES,82238,POS
785302856,XXXXXXXXXXXX1221,685302856XXXX122119/02/20181013106880,Membership,19/2/2019,1013106880,FOOD,6499,POS
785302856,XXXXXXXXXXXX8893,685302856XXXX889319/03/20181018844030,Membership,19/3/2019,1018844030,TRAVEL,80374,POS
785302856,XXXXXXXXXXXX6851,685302856XXXX685121/02/20181021585117,Membership,21/2/2019,1021585117,ENTERTAINMENT,81194,POS
785302856,XXXXXXXXXXXX9852,685302856XXXX985221/04/20181033836674,Membership,21/4/2019,1033836674,GROCERIES,87275,POS
785302856,XXXXXXXXXXXX1411,685302856XXXX141121/10/20181019350487,Membership,21/10/2019,1019350487,UTILITIES,43587,POS
785302856,XXXXXXXXXXXX6135,685302856XXXX613522/03/20181013178666,Membership,22/3/2019,1013178666,UTILITIES,71036,POS
785302856,XXXXXXXXXXXX2444,685302856XXXX244422/10/20181010395177,Membership,22/10/2019,1010395177,GROCERIES,63760,POS
785302856,XXXXXXXXXXXX6001,685302856XXXX600123/05/20181009620224,Membership,23/5/2019,1009620224,TRAVEL,52273,POS
785302856,XXXXXXXXXXXX7220,685302856XXXX722024/02/20181032083026,Membership,24/2/2019,1032083026,WITHDRAWAL,96666,ATM
785302856,XXXXXXXXXXXX7746,685302856XXXX774624/11/20181022254136,Membership,24/11/2019,1022254136,GROCERIES,95309,POS
785302856,XXXXXXXXXXXX5947,685302856XXXX594726/10/20181091014820,Membership,26/10/2019,1091014820,PETROL PUMPS,52020,POS
785302856,XXXXXXXXXXXX8846,685302856XXXX884628/03/20181002844966,Membership,28/3/2019,1002844966,ENTERTAINMENT,31797,POS
785302856,XXXXXXXXXXXX5548,685302856XXXX554828/11/20181031119055,Membership,28/11/2019,1031119055,WITHDRAWAL,14291,ATM
785302856,XXXXXXXXXXXX6136,685302856XXXX613629/04/20181066056649,Membership,29/4/2019,1066056649,FOOD,231,POS
785302857,XXXXXXXXXXXX5722,685302857XXXX5722431351000663886,Platinum,2/4/2019,1000663886,TRAVEL,68624,POS
785302857,XXXXXXXXXXXX3643,685302857XXXX3643431661090435368,Platinum,3/7/2019,1090435368,ENTERTAINMENT,59575,POS
785302857,XXXXXXXXXXXX9455,685302857XXXX9455431671066256014,Platinum,3/8/2019,1066256014,TRAVEL,29254,POS
785302857,XXXXXXXXXXXX4848,685302857XXXX4848433141059682929,Platinum,8/2/2019,1059682929,PETROL PUMPS,71079,POS
785302857,XXXXXXXXXXXX1011,685302857XXXX1011433741005821413,Platinum,10/1/2019,1005821413,PETROL PUMPS,32141,POS
785302857,XXXXXXXXXXXX4304,685302857XXXX4304434071003463015,Platinum,11/3/2019,1003463015,PETROL PUMPS,22858,POS
785302857,XXXXXXXXXXXX5519,685302857XXXX5519434111014347279,Platinum,11/7/2019,1014347279,PETROL PUMPS,86496,POS
785302857,XXXXXXXXXXXX6805,685302857XXXX6805434131028560439,Platinum,11/9/2019,1028560439,PETROL PUMPS,70698,POS
785302857,XXXXXXXXXXXX7668,685302857XXXX766814/11/20181024364580,Platinum,14/11/2019,1024364580,FOOD,52053,POS
785302857,XXXXXXXXXXXX6699,685302857XXXX669915/07/20181019052248,Platinum,15/7/2019,1019052248,TRAVEL,78044,POS
785302857,XXXXXXXXXXXX2782,685302857XXXX278215/08/20181077673945,Platinum,15/8/2019,1077673945,UTILITIES,80541,POS
785302857,XXXXXXXXXXXX1502,685302857XXXX150222/02/20181061655703,Platinum,22/2/2019,1061655703,TRAVEL,98162,POS
785302857,XXXXXXXXXXXX7995,685302857XXXX799525/07/20181029512076,Platinum,25/7/2019,1029512076,TRAVEL,82266,POS
785302857,XXXXXXXXXXXX3333,685302857XXXX333331/12/20181019554941,Platinum,31/12/2019,1019554941,TRAVEL,52084,POS
784613718,XXXXXXXXXXXX5410,684613718XXXX5410431671066242219,Membership,3/8/2019,1066242219,PETROL PUMPS,4882,POS
784613718,XXXXXXXXXXXX3902,684613718XXXX3902431941018729110,Membership,4/4/2019,1018729110,TRAVEL,3613,POS
784613718,XXXXXXXXXXXX7619,684613718XXXX7619431961051882712,Membership,4/6/2019,1051882712,TRAVEL,19066,POS
784613718,XXXXXXXXXXXX2836,684613718XXXX2836433521070757757,Membership,9/9/2019,1070757757,UTILITIES,31800,POS
784613718,XXXXXXXXXXXX5207,684613718XXXX5207433811060503545,Membership,10/8/2019,1060503545,UTILITIES,90725,POS
784613718,XXXXXXXXXXXX8481,684613718XXXX8481433851055654453,Membership,10/12/2019,1055654453,ENTERTAINMENT,70631,POS
784613718,XXXXXXXXXXXX8547,684613718XXXX8547434131000352580,Membership,11/9/2019,1000352580,UTILITIES,95712,POS
784613718,XXXXXXXXXXXX9698,684613718XXXX969813/08/20181099467372,Membership,13/8/2019,1099467372,TRAVEL,56448,POS
784613718,XXXXXXXXXXXX8737,684613718XXXX873715/01/20181019476140,Membership,15/1/2019,1019476140,FOOD,21638,POS
784613718,XXXXXXXXXXXX6104,684613718XXXX610415/03/20181029823272,Membership,15/3/2019,1029823272,ENTERTAINMENT,77247,POS
784613718,XXXXXXXXXXXX1711,684613718XXXX171116/06/20181075504141,Membership,16/6/2019,1075504141,WITHDRAWAL,19738,ATM
784613718,XXXXXXXXXXXX2852,684613718XXXX285216/12/20181007023240,Membership,16/12/2019,1007023240,ENTERTAINMENT,22424,POS
784613718,XXXXXXXXXXXX6409,684613718XXXX640921/02/20181016125415,Membership,21/2/2019,1016125415,PETROL PUMPS,48231,POS
784613718,XXXXXXXXXXXX2994,684613718XXXX299421/07/20181098567773,Membership,21/7/2019,1098567773,UTILITIES,85151,POS
784613718,XXXXXXXXXXXX1290,684613718XXXX129028/10/20181022576115,Membership,28/10/2019,1022576115,UTILITIES,60836,POS
785302860,XXXXXXXXXXXX1274,685302860XXXX1274431331080724394,Platinum,2/2/2019,1080724394,ENTERTAINMENT,2592,POS
785302860,XXXXXXXXXXXX3285,685302860XXXX3285431621083450655,Platinum,3/3/2019,1083450655,ENTERTAINMENT,31493,POS
785302860,XXXXXXXXXXXX3379,685302860XXXX3379432231024034628,Platinum,5/3/2019,1024034628,TRAVEL,28928,POS
785302860,XXXXXXXXXXXX6917,685302860XXXX6917433221036910921,Platinum,8/10/2019,1036910921,WITHDRAWAL,61977,ATM
785302860,XXXXXXXXXXXX1834,685302860XXXX1834434441011054410,Platinum,12/10/2019,1011054410,GROCERIES,47477,POS
785302860,XXXXXXXXXXXX8686,685302860XXXX8686434441018636312,Platinum,12/10/2019,1018636312,FOOD,54624,POS
785302860,XXXXXXXXXXXX9939,685302860XXXX993917/04/20181080479406,Platinum,17/4/2019,1080479406,WITHDRAWAL,9810,ATM
785302860,XXXXXXXXXXXX5108,685302860XXXX510818/11/20181084971418,Platinum,18/11/2019,1084971418,WITHDRAWAL,46576,ATM
785302860,XXXXXXXXXXXX6215,685302860XXXX621519/09/20181050137582,Platinum,19/9/2019,1050137582,GROCERIES,47629,POS
785302860,XXXXXXXXXXXX2222,685302860XXXX222220/10/20181065721170,Platinum,20/10/2019,1065721170,PETROL PUMPS,99105,POS
785302860,XXXXXXXXXXXX8807,685302860XXXX880721/12/20181083610235,Platinum,21/12/2019,1083610235,FOOD,62131,POS
785302860,XXXXXXXXXXXX4559,685302860XXXX455925/11/20181025885155,Platinum,25/11/2019,1025885155,GROCERIES,30395,POS
785302860,XXXXXXXXXXXX8516,685302860XXXX851626/08/20181057072684,Platinum,26/8/2019,1057072684,ENTERTAINMENT,2279,POS
785302860,XXXXXXXXXXXX7921,685302860XXXX792126/10/20181020494532,Platinum,26/10/2019,1020494532,TRAVEL,53678,POS
785302860,XXXXXXXXXXXX9968,685302860XXXX996828/06/20181089784718,Platinum,28/6/2019,1089784718,TRAVEL,7788,POS
785302860,XXXXXXXXXXXX1596,685302860XXXX159629/07/20181096058929,Platinum,29/7/2019,1096058929,UTILITIES,91333,POS
785302863,XXXXXXXXXXXX3713,685302863XXXX3713431351021369081,Membership,2/4/2019,1021369081,PETROL PUMPS,76685,POS
785302863,XXXXXXXXXXXX2900,685302863XXXX2900431361014012034,Membership,2/5/2019,1014012034,FOOD,2131,POS
785302863,XXXXXXXXXXXX2235,685302863XXXX2235431671075434064,Membership,3/8/2019,1075434064,UTILITIES,36654,POS
785302863,XXXXXXXXXXXX2786,685302863XXXX2786431921023703685,Membership,4/2/2019,1023703685,ENTERTAINMENT,10872,POS
785302863,XXXXXXXXXXXX6634,685302863XXXX6634431931083344503,Membership,4/3/2019,1083344503,PETROL PUMPS,15711,POS
785302863,XXXXXXXXXXXX7221,685302863XXXX7221431991011932066,Membership,4/9/2019,1011932066,PETROL PUMPS,15269,POS
785302863,XXXXXXXXXXXX4968,685302863XXXX4968431991004191203,Membership,4/9/2019,1004191203,FOOD,75874,POS
785302863,XXXXXXXXXXXX5276,685302863XXXX5276432231038557517,Membership,5/3/2019,1038557517,WITHDRAWAL,15531,ATM
785302863,XXXXXXXXXXXX9381,685302863XXXX9381433241083958172,Membership,8/12/2019,1083958172,GROCERIES,9643,POS
785302863,XXXXXXXXXXXX8747,685302863XXXX8747433751007845748,Membership,10/2/2019,1007845748,GROCERIES,33358,POS
785302863,XXXXXXXXXXXX9726,685302863XXXX9726433791036060052,Membership,10/6/2019,1036060052,PETROL PUMPS,19348,POS
785302863,XXXXXXXXXXXX4636,685302863XXXX4636434141035036751,Membership,11/10/2019,1035036751,FOOD,9495,POS
785302863,XXXXXXXXXXXX2169,685302863XXXX216914/02/20181089015981,Membership,14/2/2019,1089015981,ENTERTAINMENT,90812,POS
785302863,XXXXXXXXXXXX2177,685302863XXXX217715/01/20181074490692,Membership,15/1/2019,1074490692,WITHDRAWAL,90570,ATM
785302863,XXXXXXXXXXXX7911,685302863XXXX791116/05/20181027689487,Membership,16/5/2019,1027689487,WITHDRAWAL,19833,ATM
785302863,XXXXXXXXXXXX7005,685302863XXXX700517/07/20181061797686,Membership,17/7/2019,1061797686,TRAVEL,22714,POS
785302863,XXXXXXXXXXXX7633,685302863XXXX763317/09/20181074061408,Membership,17/9/2019,1074061408,TRAVEL,37904,POS
785302863,XXXXXXXXXXXX6447,685302863XXXX644718/05/20181053251904,Membership,18/5/2019,1053251904,GROCERIES,9191,POS
785302863,XXXXXXXXXXXX1756,685302863XXXX175620/05/20181036710560,Membership,20/5/2019,1036710560,GROCERIES,83098,POS
785302863,XXXXXXXXXXXX5806,685302863XXXX580622/01/20181013604470,Membership,22/1/2019,1013604470,TRAVEL,3502,POS
785302863,XXXXXXXXXXXX4237,685302863XXXX423723/07/20181016593219,Membership,23/7/2019,1016593219,TRAVEL,61059,POS
785302863,XXXXXXXXXXXX3917,685302863XXXX391723/12/20181035619011,Membership,23/12/2019,1035619011,PETROL PUMPS,13244,POS
785302863,XXXXXXXXXXXX2821,685302863XXXX282124/09/20181025438971,Membership,24/9/2019,1025438971,UTILITIES,4326,POS
785302863,XXXXXXXXXXXX1396,685302863XXXX139626/12/20181081283919,Membership,26/12/2019,1081283919,PETROL PUMPS,73212,POS
785302863,XXXXXXXXXXXX8193,685302863XXXX819328/02/20181018645183,Membership,28/2/2019,1018645183,TRAVEL,73609,POS
785302863,XXXXXXXXXXXX4845,685302863XXXX484529/01/20181070353861,Membership,29/1/2019,1070353861,ENTERTAINMENT,66460,POS
785302863,XXXXXXXXXXXX1557,685302863XXXX155729/04/20181093709720,Membership,29/4/2019,1093709720,ENTERTAINMENT,30706,POS
